2025-08-11 10:45:22 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:19:55 | ERROR    | src.reports.analytics:_generate_recommendations:299 | Failed to generate recommendations: division by zero
2025-08-11 11:19:55 | ERROR    | src.reports.analytics:_identify_risk_areas:346 | Failed to identify risk areas: division by zero
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:81 | Comprehensive analytics generated successfully
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:116 | HTML report generated: reports\weekly_report_20250804_to_20250811.html
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated html report: reports\weekly_report_20250804_to_20250811.html
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:73 | JSON report generated: reports\weekly_report_20250804_to_20250811.json
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated json report: reports\weekly_report_20250804_to_20250811.json
2025-08-11 11:19:55 | INFO     | src.database.operations:create_report:277 | Created report 2: Weekly Workflow Report - Week of 2025-08-04
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:110 | Report generation completed successfully. Report ID: 2
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:262 | ✅ weekly report generated successfully
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:246 | Generating monthly report...
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:57 | Generating monthly report with formats: ['html', 'json']
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:41 | Generating analytics for period 2025-07-12 05:49:55.736259 to 2025-08-11 05:49:55.736259
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:81 | Comprehensive analytics generated successfully
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:116 | HTML report generated: reports\monthly_report_20250712_to_20250811.html
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated html report: reports\monthly_report_20250712_to_20250811.html
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:73 | JSON report generated: reports\monthly_report_20250712_to_20250811.json
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated json report: reports\monthly_report_20250712_to_20250811.json
2025-08-11 11:19:55 | INFO     | src.database.operations:create_report:277 | Created report 3: Monthly Workflow Report - July 2025
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:110 | Report generation completed successfully. Report ID: 3
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:262 | ✅ monthly report generated successfully
2025-08-11 11:19:55 | INFO     | __main__:test_comprehensive_report_generation:246 | Generating performance report...
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:57 | Generating performance report with formats: ['html', 'json']
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:41 | Generating analytics for period 2025-08-04 05:49:55.962517 to 2025-08-11 05:49:55.962517
2025-08-11 11:19:55 | ERROR    | src.reports.analytics:_generate_recommendations:299 | Failed to generate recommendations: division by zero
2025-08-11 11:19:55 | ERROR    | src.reports.analytics:_identify_risk_areas:346 | Failed to identify risk areas: division by zero
2025-08-11 11:19:55 | INFO     | src.reports.analytics:generate_comprehensive_analytics:81 | Comprehensive analytics generated successfully
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:116 | HTML report generated: reports\performance_report_20250804_to_20250811.html
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated html report: reports\performance_report_20250804_to_20250811.html
2025-08-11 11:19:55 | INFO     | src.reports.generators:generate:73 | JSON report generated: reports\performance_report_20250804_to_20250811.json
2025-08-11 11:19:55 | INFO     | src.reports.manager:generate_report:87 | Generated json report: reports\performance_report_20250804_to_20250811.json
2025-08-11 11:19:55 | INFO     | src.database.operations:create_report:277 | Created report 4: Performance Analysis Report - 2025-08-04 to 2025-08-11
2025-08-11 11:19:56 | INFO     | src.reports.manager:generate_report:110 | Report generation completed successfully. Report ID: 4
2025-08-11 11:19:56 | INFO     | __main__:test_comprehensive_report_generation:262 | ✅ performance report generated successfully
2025-08-11 11:26:25 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:26:32 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:27:08 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:27:15 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:27:15 | INFO     | src.api.main:startup_event:91 | Starting AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:27:15 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:27:15 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:27:15 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:27:15 | INFO     | src.api.main:startup_event:96 | Database initialized successfully
2025-08-11 11:27:15 | INFO     | src.api.main:startup_event:99 | API server started successfully on version 1.0.0
2025-08-11 11:27:20 | INFO     | src.api.main:shutdown_event:108 | Shutting down AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:27:22 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:27:29 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:27:29 | INFO     | src.api.main:startup_event:91 | Starting AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:27:29 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:27:29 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:27:29 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:27:29 | INFO     | src.api.main:startup_event:96 | Database initialized successfully
2025-08-11 11:27:29 | INFO     | src.api.main:startup_event:99 | API server started successfully on version 1.0.0
2025-08-11 11:27:31 | INFO     | src.api.main:shutdown_event:108 | Shutting down AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:27:34 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:27:41 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:27:41 | INFO     | src.api.main:startup_event:91 | Starting AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:27:41 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:27:41 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:27:41 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:27:41 | INFO     | src.api.main:startup_event:96 | Database initialized successfully
2025-08-11 11:27:41 | INFO     | src.api.main:startup_event:99 | API server started successfully on version 1.0.0
2025-08-11 11:28:02 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:28:09 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:28:09 | INFO     | src.api.main:startup_event:91 | Starting AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:28:09 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:28:09 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:28:09 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:28:09 | INFO     | src.api.main:startup_event:96 | Database initialized successfully
2025-08-11 11:28:09 | INFO     | src.api.main:startup_event:99 | API server started successfully on version 1.0.0
2025-08-11 11:28:29 | ERROR    | src.database.connection:get_session:103 | Database session error: Textual SQL expression 'SELECT 1' should be explicitly declared as text('SELECT 1')
2025-08-11 11:28:29 | ERROR    | src.api.main:health_check:145 | Database health check failed: Textual SQL expression 'SELECT 1' should be explicitly declared as text('SELECT 1')
2025-08-11 11:28:54 | INFO     | src.api.main:shutdown_event:108 | Shutting down AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:28:57 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:29:03 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:29:04 | INFO     | src.api.main:startup_event:91 | Starting AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:29:04 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:29:04 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:29:04 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:29:04 | INFO     | src.api.main:startup_event:96 | Database initialized successfully
2025-08-11 11:29:04 | INFO     | src.api.main:startup_event:99 | API server started successfully on version 1.0.0
2025-08-11 11:29:04 | ERROR    | src.database.connection:get_session:103 | Database session error: Textual SQL expression 'SELECT 1' should be explicitly declared as text('SELECT 1')
2025-08-11 11:29:04 | ERROR    | src.api.main:health_check:145 | Database health check failed: Textual SQL expression 'SELECT 1' should be explicitly declared as text('SELECT 1')
2025-08-11 11:57:54 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:58:02 | WARNING  | src.nlp.text_processor:_load_spacy_model:72 | spaCy model 'en_core_web_sm' not found. Some features may be limited.
2025-08-11 11:58:02 | INFO     | src.api.main:startup_event:91 | Starting AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:58:02 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:58:02 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:58:02 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:58:02 | INFO     | src.api.main:startup_event:96 | Database initialized successfully
2025-08-11 11:58:02 | INFO     | src.api.main:startup_event:99 | API server started successfully on version 1.0.0
2025-08-11 11:59:06 | INFO     | src.api.main:shutdown_event:108 | Shutting down AI-Powered Enterprise Workflow Agent API...
2025-08-11 11:59:11 | INFO     | src.database.connection:_initialize_engine:68 | Database engine initialized with URL: sqlite:///./data/workflow_agent.db
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:102 | Starting assignment engine testing...
2025-08-11 11:59:11 | INFO     | src.database.connection:create_tables:80 | Database tables created successfully
2025-08-11 11:59:11 | INFO     | src.database.connection:_create_initial_data:145 | Initial data already exists, skipping creation
2025-08-11 11:59:11 | INFO     | src.database.connection:init_database:132 | Database initialization completed successfully
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:107 | Database initialized successfully
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:116 | Generated 9 test tasks
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:130 | Testing skill_based strategy...
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using skill_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.40)
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:182 |   skill_based Results:
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.40
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:130 | Testing workload_based strategy...
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using workload_based strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.90)
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:182 |   workload_based Results:
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.90
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:130 | Testing round_robin strategy...
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using round_robin strategy
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:59:11 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.80)
2025-08-11 11:59:11 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using round_robin strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.80)
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:182 |   round_robin Results:
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.80
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:130 | Testing priority_based strategy...
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using priority_based strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.85)
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:182 |   priority_based Results:
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:184 |     Average Confidence: 0.85
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:130 | Testing hybrid strategy...
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 1 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 1 to team 1
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 1: Assigned to team 1 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 2 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 2 to team 1
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 2: Assigned to team 1 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 3 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 3 to team 1
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 3: Assigned to team 1 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 4 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 4 to team 5
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 4: Assigned to team 5 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 5 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 5 to team 5
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 5: Assigned to team 5 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 6 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 6 to team 5
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 6: Assigned to team 5 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 7 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 7 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 7: Assigned to team 9 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 8 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 8 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 8: Assigned to team 9 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:97 | Assigning task 9 using hybrid strategy
2025-08-11 11:59:12 | INFO     | src.core.assignment:assign_task:123 | Successfully assigned task 9 to team 9
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:157 |   Task 9: Assigned to team 9 (confidence: 0.86)
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:182 |   hybrid Results:
2025-08-11 11:59:12 | INFO     | __main__:test_assignment_strategies:183 |     Success Rate: 100.00%
